latitude,longitude,same_month_top_rank,same_month_brand,month_%_value
35.068526,-78.967151,2,McDonald's,71
35.068526,-78.967151,3,Chick-fil-A,52
28.800063,-81.333639,1,Walmart,54
28.800063,-81.333639,2,Chick-fil-A,51
28.800063,-81.333639,3,McDonald's,48
28.800063,-81.333639,4,Target,40
41.881173,-87.635066,1,McDonald's,52
41.881173,-87.635066,2,Starbucks,49
41.881173,-87.635066,3,Walgreens,44
41.881173,-87.635066,4,Walmart,39
40.562556,-111.890458,1,Walmart,64
40.562556,-111.890458,2,Target,49
40.562556,-111.890458,3,McDonald's,45
40.562556,-111.890458,4,Chick-fil-A,40
43.048402,-87.904516,1,McDonald's,64
43.048402,-87.904516,3,Walmart,51
43.048402,-87.904516,4,Walgreens,50
41.525367,-87.47057,1,McDonald's,53
41.525367,-87.47057,2,Walmart,44
41.525367,-87.47057,4,Target,38
40.499072,-74.645239,1,Starbucks,40
40.499072,-74.645239,2,Dunkin',38
40.499072,-74.645239,3,Walmart,37
40.499072,-74.645239,4,Walgreens,35
39.096501,-77.192668,1,Starbucks,45
39.096501,-77.192668,2,McDonald's,38
39.096501,-77.192668,4,Target,31
40.766064,-73.982923,1,Starbucks,42
40.766064,-73.982923,2,McDonald's,38
40.766064,-73.982923,3,Dunkin',31
32.441374,-93.718253,1,Walmart,66
32.441374,-93.718253,2,Shell Oil,54
32.441374,-93.718253,4,McDonald's,49
40.482596,-88.952229,1,Walmart,51
40.482596,-88.952229,2,McDonald's,43
35.787669,-78.666807,1,McDonald's,58
35.787669,-78.666807,2,Chick-fil-A,49
35.787669,-78.666807,4,Walmart,44
34.303259,-83.858695,1,Chick-fil-A,67
34.303259,-83.858695,2,Walmart,63
34.303259,-83.858695,3,McDonald's,52
28.346387,-81.486209,1,Walmart,58
28.346387,-81.486209,2,McDonald's,57
44.073404,-123.043198,1,McDonald's,62
44.073404,-123.043198,2,Walmart,54
30.206294,-95.463572,1,Walmart,65
30.206294,-95.463572,2,Chick-fil-A,61
30.206294,-95.463572,4,Shell Oil,46
47.613549,-122.199857,1,Starbucks,52
47.613549,-122.199857,3,McDonald's,27
38.929706,-77.032435,1,McDonald's,44
38.929706,-77.032435,2,Starbucks,43
38.929706,-77.032435,3,Walmart,41
38.929706,-77.032435,4,Chick-fil-A,40
35.088106,-80.85093,1,McDonald's,67
35.088106,-80.85093,2,Chick-fil-A,58
35.088106,-80.85093,3,Starbucks,42
30.394432,-90.092105,1,Shell Oil,56
30.394432,-90.092105,2,Chick-fil-A,55
30.394432,-90.092105,3,Walmart,52
30.394432,-90.092105,4,McDonald's,48
43.094114,-70.800624,1,Walmart,56
43.094114,-70.800624,2,McDonald's,48
43.094114,-70.800624,3,Dunkin',47
27.310687,-80.406444,1,Walmart,67
27.310687,-80.406444,2,McDonald's,55
27.310687,-80.406444,3,Publix Super Markets,43
27.310687,-80.406444,4,Walgreens,41
41.651217,-88.204282,3,Walmart,100
38.883266,-76.995262,1,McDonald's,74
38.883266,-76.995262,4,Shell Oil,48
40.892454,-81.405156,1,McDonald's,63
40.892454,-81.405156,2,Starbucks,48
30.223884,-85.87221,1,Walmart,72
30.223884,-85.87221,2,McDonald's,57
30.223884,-85.87221,3,Chick-fil-A,57
30.223884,-85.87221,4,Target,39
30.26866,-89.75963,1,Walmart,79
30.26866,-89.75963,2,McDonald's,69
30.26866,-89.75963,3,Chick-fil-A,53
30.26866,-89.75963,4,Shell Oil,52
30.26866,-89.75963,1,Walmart,76
30.26866,-89.75963,2,McDonald's,54
30.26866,-89.75963,3,Chick-fil-A,41
30.26866,-89.75963,4,Shell Oil,38
38.970491,-94.772718,1,Starbucks,66
38.970491,-94.772718,2,McDonald's,62
40.058895,-74.142267,3,Walmart,44
40.058895,-74.142267,4,Dunkin',36
27.337166,-82.463298,1,Walmart,54
27.337166,-82.463298,2,Publix Super Markets,48
27.337166,-82.463298,3,Chick-fil-A,47
27.337166,-82.463298,4,McDonald's,45
39.563245,-84.265253,1,McDonald's,70
39.563245,-84.265253,2,Walmart,60
37.738154,-97.245337,1,Walmart,66
37.738154,-97.245337,2,McDonald's,51
30.481446,-81.637517,1,Walmart,66
30.481446,-81.637517,2,McDonald's,56
30.481446,-81.637517,3,Chick-fil-A,52
30.481446,-81.637517,4,Shell Oil,40
41.638018,-72.873363,1,Dunkin',60
41.638018,-72.873363,2,McDonald's,55
41.638018,-72.873363,4,Walmart,42
42.00758,-87.885512,1,McDonald's,59
42.00758,-87.885512,2,Walgreens,45
42.00758,-87.885512,3,Target,43
42.00758,-87.885512,4,Starbucks,41
42.16716,-87.844253,1,Starbucks,63
42.16716,-87.844253,2,Walgreens,62
42.16716,-87.844253,3,McDonald's,47
42.16716,-87.844253,4,Target,46
28.054846,-82.429872,1,Walmart,65
28.054846,-82.429872,2,McDonald's,48
28.054846,-82.429872,3,Publix Super Markets,43
38.049163,-78.503683,1,Walmart,47
38.049163,-78.503683,2,McDonald's,45
38.049163,-78.503683,3,Chick-fil-A,42
40.504303,-88.99499,1,McDonald's,63
40.504303,-88.99499,2,Walmart,55
40.504303,-88.99499,3,Chick-fil-A,35
41.748829,-88.115124,1,McDonald's,67
41.748829,-88.115124,2,Starbucks,48
41.748829,-88.115124,3,Walgreens,46
41.748829,-88.115124,4,Target,43
39.021001,-77.011919,3,McDonald's,37
31.889476,-102.350329,1,McDonald's,59
31.889476,-102.350329,3,Walmart,52
31.889476,-102.350329,4,Chick-fil-A,52
41.720002,-87.776479,1,McDonald's,67
41.720002,-87.776479,2,Walgreens,52
41.720002,-87.776479,3,Walmart,50
41.720002,-87.776479,4,Shell Oil,47
25.957689,-80.143122,1,Walmart,44
25.957689,-80.143122,2,McDonald's,43
25.957689,-80.143122,3,Starbucks,40
25.957689,-80.143122,4,Target,40
41.709329,-93.580774,1,Walmart,61
41.709329,-93.580774,2,Target,58
41.709329,-93.580774,4,McDonald's,53
40.632769,-74.305092,1,Dunkin',64
40.632769,-74.305092,2,McDonald's,50
40.632769,-74.305092,3,Walgreens,40
40.632769,-74.305092,4,Starbucks,37
42.040255,-88.033702,2,McDonald's,47
42.040255,-88.033702,3,Walmart,42
42.040255,-88.033702,4,Starbucks,42
41.157891,-95.934722,1,Walmart,78
41.157891,-95.934722,2,McDonald's,54
41.157891,-95.934722,3,Starbucks,49
41.157891,-95.934722,4,Target,39
40.608486,-73.959302,1,Dunkin',40
40.608486,-73.959302,2,McDonald's,30
40.608486,-73.959302,3,Starbucks,24
40.608486,-73.959302,4,Walgreens,24
30.358659,-97.73465,2,Walmart,42
30.358659,-97.73465,3,Shell Oil,35
30.358659,-97.73465,4,Starbucks,32
35.966171,-78.544122,1,Chick-fil-A,49
35.966171,-78.544122,2,Walmart,47
35.966171,-78.544122,3,Target,46
35.966171,-78.544122,4,McDonald's,46
45.383057,-122.748234,1,Starbucks,62
45.383057,-122.748234,2,McDonald's,51
45.383057,-122.748234,4,Target,38
42.178606,-70.909452,1,Dunkin',63
42.178606,-70.909452,3,McDonald's,47
42.178606,-70.909452,4,Target,42
30.319323,-81.555016,1,Walmart,66
30.319323,-81.555016,2,McDonald's,49
30.319323,-81.555016,3,Chick-fil-A,43
30.319323,-81.555016,1,Walmart,66
30.319323,-81.555016,2,McDonald's,60
30.319323,-81.555016,3,Chick-fil-A,56
40.773162,-82.589842,1,McDonald's,68
40.773162,-82.589842,2,Walmart,66
39.616557,-105.090445,1,Chick-fil-A,56
39.616557,-105.090445,2,Starbucks,52
39.616557,-105.090445,3,McDonald's,51
39.616557,-105.090445,4,Target,50
39.750301,-104.999057,1,Walmart,45
39.750301,-104.999057,2,Starbucks,45
41.977139,-87.660407,1,Starbucks,48
41.977139,-87.660407,2,McDonald's,44
41.977139,-87.660407,3,Target,38
41.977139,-87.660407,4,Walgreens,38
31.834342,-106.546122,1,Walmart,70
31.834342,-106.546122,2,McDonald's,62
31.834342,-106.546122,3,Starbucks,58
31.834342,-106.546122,4,Chick-fil-A,57
41.977139,-87.660407,1,Target,44
41.977139,-87.660407,4,McDonald's,38
40.890881,-111.892615,1,Walmart,57
40.890881,-111.892615,3,McDonald's,42
40.890881,-111.892615,4,Target,41
38.547036,-76.984471,1,Chick-fil-A,52
38.547036,-76.984471,2,McDonald's,51
38.547036,-76.984471,3,Walmart,49
26.283488,-80.202644,1,Walmart,59
26.283488,-80.202644,2,McDonald's,47
26.283488,-80.202644,4,Target,39
27.785699,-82.728924,2,Walmart,56
27.785699,-82.728924,3,McDonald's,48
27.785699,-82.728924,4,Publix Super Markets,47
26.283488,-80.202644,1,Walmart,62
26.283488,-80.202644,2,McDonald's,47
26.283488,-80.202644,4,Publix Super Markets,39
39.022672,-76.925778,1,McDonald's,57
39.022672,-76.925778,2,Shell Oil,42
39.022672,-76.925778,3,Starbucks,42
39.721466,-75.115781,3,McDonald's,60
39.721466,-75.115781,4,Dunkin',60
39.204021,-84.368016,1,Kroger,57
39.204021,-84.368016,2,McDonald's,50
39.204021,-84.368016,3,Walmart,39
28.252555,-81.316288,1,Publix Super Markets,100
28.252555,-81.316288,2,Walmart,79
28.252555,-81.316288,3,McDonald's,57
40.35075,-74.069903,1,Dunkin',36
40.35075,-74.069903,2,Starbucks,31
40.35075,-74.069903,3,McDonald's,28
42.055061,-87.835624,1,McDonald's,60
42.055061,-87.835624,2,Walmart,50
42.055061,-87.835624,3,Shell Oil,50
42.055061,-87.835624,4,Target,43
46.892191,-114.039851,1,Walmart,69
46.892191,-114.039851,3,McDonald's,50
46.892191,-114.039851,4,Target,48
44.244234,-88.348785,2,Walmart,63
44.244234,-88.348785,3,McDonald's,56
38.920869,-76.993996,1,McDonald's,49
38.920869,-76.993996,3,Walmart,39
38.291999,-76.493633,2,Walmart,61
38.291999,-76.493633,3,McDonald's,55
38.291999,-76.493633,4,Shell Oil,51
43.224525,-71.490088,1,Dunkin',65
43.224525,-71.490088,2,Walmart,61
43.224525,-71.490088,4,McDonald's,58
41.692045,-86.236013,1,McDonald's,55
41.692045,-86.236013,2,Walmart,39
32.811167,-96.624498,1,Walmart,72
32.811167,-96.624498,2,McDonald's,57
32.811167,-96.624498,4,Chick-fil-A,43
42.359946,-88.26649,1,Walmart,63
42.359946,-88.26649,2,McDonald's,61
30.556401,-97.687987,2,Walmart,50
30.556401,-97.687987,3,Chick-fil-A,44
30.556401,-97.687987,1,Walmart,55
30.556401,-97.687987,3,McDonald's,51
30.556401,-97.687987,4,Chick-fil-A,46
29.732244,-95.4391,2,Walmart,46
29.732244,-95.4391,3,Chick-fil-A,46
29.732244,-95.4391,4,Shell Oil,46
29.732244,-95.4391,1,Chick-fil-A,48
29.732244,-95.4391,2,Starbucks,45
29.732244,-95.4391,3,McDonald's,45
29.732244,-95.4391,4,Walgreens,39
28.65636,-81.203325,1,Publix Super Markets,56
28.65636,-81.203325,2,Chick-fil-A,52
28.65636,-81.203325,3,McDonald's,52
28.65636,-81.203325,4,Target,47
37.505973,-77.607303,1,Walmart,56
37.505973,-77.607303,4,Target,33
36.067484,-79.805286,1,McDonald's,62
36.067484,-79.805286,2,Walmart,62
36.067484,-79.805286,4,Chick-fil-A,51
42.563566,-83.168262,1,McDonald's,56
42.563566,-83.168262,2,Target,41
42.563566,-83.168262,3,Kroger,37
38.869772,-76.847816,1,McDonald's,62
38.869772,-76.847816,2,Chick-fil-A,41
38.869772,-76.847816,3,Walmart,41
38.869772,-76.847816,4,Shell Oil,40
33.870891,-98.534228,1,Walmart,74
33.870891,-98.534228,2,McDonald's,55
33.870891,-98.534228,4,Chick-fil-A,45
39.025814,-77.127035,3,McDonald's,40
39.025814,-77.127035,4,Starbucks,30
38.903111,-77.018867,1,McDonald's,45
38.903111,-77.018867,2,Starbucks,41
38.903111,-77.018867,3,Target,35
38.903111,-77.018867,4,Walmart,35
38.017341,-84.418315,1,Walmart,58
38.017341,-84.418315,2,McDonald's,56
38.017341,-84.418315,3,Starbucks,44
38.017341,-84.418315,4,Chick-fil-A,44
41.843499,-71.409299,1,Dunkin',68
41.843499,-71.409299,2,McDonald's,56
41.843499,-71.409299,3,Walmart,53
39.138103,-88.566057,1,Walmart,77
39.138103,-88.566057,2,McDonald's,62
29.643205,-95.575819,1,Walmart,66
29.643205,-95.575819,2,McDonald's,56
29.643205,-95.575819,3,Shell Oil,54
29.643205,-95.575819,4,Chick-fil-A,46
42.963294,-71.441703,1,Dunkin',53
42.963294,-71.441703,3,Walmart,43
42.963294,-71.441703,4,McDonald's,33
31.688664,-106.265553,1,Walmart,100
31.688664,-106.265553,2,McDonald's,86
31.688664,-106.265553,3,Chick-fil-A,71
39.384691,-76.68877,1,Chick-fil-A,45
39.384691,-76.68877,2,Walgreens,45
39.384691,-76.68877,3,Target,42
39.384691,-76.68877,4,Starbucks,41
38.972685,-95.28946,1,Walmart,69
38.972685,-95.28946,2,McDonald's,58
38.972685,-95.28946,4,Target,38
28.824673,-81.640736,1,McDonald's,64
28.824673,-81.640736,2,Walmart,55
28.824673,-81.640736,3,Target,52
28.824673,-81.640736,4,Chick-fil-A,50
39.079749,-84.706748,1,Kroger,71
39.079749,-84.706748,2,McDonald's,63
39.079749,-84.706748,3,Walmart,49
39.079749,-84.706748,4,Shell Oil,46
41.990538,-72.584747,1,Dunkin',55
41.990538,-72.584747,2,McDonald's,40
41.990538,-72.584747,4,Walmart,34
26.25412,-81.800212,1,Walmart,41
26.25412,-81.800212,2,Publix Super Markets,36
26.25412,-81.800212,3,Walgreens,32
26.25412,-81.800212,4,Starbucks,32
29.960056,-90.184339,1,Walmart,60
29.960056,-90.184339,2,Shell Oil,53
29.960056,-90.184339,3,McDonald's,48
29.960056,-90.184339,4,Chick-fil-A,42
40.137495,-88.258634,1,McDonald's,71
40.137495,-88.258634,2,Walmart,59
40.137495,-88.258634,3,Walgreens,42
41.932831,-87.668112,1,Starbucks,45
41.932831,-87.668112,2,McDonald's,44
41.932831,-87.668112,4,Walgreens,37
42.626401,-82.987868,1,McDonald's,62
42.626401,-82.987868,3,Kroger,38
42.626401,-82.987868,4,Target,37
40.861834,-74.387708,2,Dunkin',39
40.861834,-74.387708,3,Walmart,38
40.861834,-74.387708,4,Starbucks,36
41.525037,-81.437175,1,Walmart,64
41.525037,-81.437175,4,Target,43
41.525037,-81.437175,4,Shell Oil,75
39.367803,-76.45181,1,McDonald's,50
39.367803,-76.45181,2,Chick-fil-A,46
39.367803,-76.45181,3,Walmart,42
39.367803,-76.45181,4,Target,39
36.013355,-95.887162,2,Walmart,71
36.013355,-95.887162,3,McDonald's,57
36.013355,-95.887162,4,Target,55
42.319443,-88.977677,1,McDonald's,68
42.319443,-88.977677,2,Walmart,50
42.319443,-88.977677,3,Target,47
42.319443,-88.977677,4,Walgreens,44
42.319443,-88.977677,1,McDonald's,70
42.319443,-88.977677,2,Walmart,50
42.319443,-88.977677,4,Walgreens,43
41.238454,-73.035416,1,Dunkin',61
41.238454,-73.035416,2,McDonald's,56
41.238454,-73.035416,4,Walmart,40
41.881173,-87.635066,1,Starbucks,36
41.881173,-87.635066,2,McDonald's,34
41.881173,-87.635066,3,Walgreens,33
41.881173,-87.635066,4,Dunkin',26
38.042674,-84.502659,1,McDonald's,71
38.042674,-84.502659,3,Starbucks,60
41.808191,-88.014343,1,McDonald's,59
41.808191,-88.014343,3,Starbucks,50
41.808191,-88.014343,4,Target,46
26.252821,-80.252296,1,Walmart,53
26.252821,-80.252296,2,McDonald's,44
26.252821,-80.252296,3,Publix Super Markets,43
38.897572,-77.443539,1,Chick-fil-A,53
38.897572,-77.443539,2,Walmart,50
38.897572,-77.443539,3,McDonald's,47
30.08864,-95.521543,1,Chick-fil-A,61
30.08864,-95.521543,2,Walmart,52
38.962019,-84.678418,1,Kroger,80
38.962019,-84.678418,2,McDonald's,59
38.962019,-84.678418,3,Chick-fil-A,46
41.27734,-72.828295,1,Dunkin',64
41.27734,-72.828295,2,McDonald's,62
41.27734,-72.828295,3,Walmart,55
43.075874,-89.453798,1,McDonald's,60
43.075874,-89.453798,2,Target,56
43.075874,-89.453798,3,Walgreens,53
40.787477,-74.045614,1,Walmart,51
40.787477,-74.045614,2,McDonald's,48
40.787477,-74.045614,3,Dunkin',39
41.935738,-71.475829,1,Dunkin',70
41.935738,-71.475829,2,McDonald's,58
41.935738,-71.475829,3,Target,53
39.563245,-84.265253,1,McDonald's,65
39.563245,-84.265253,2,Walmart,60
39.563245,-84.265253,3,Kroger,55
44.117064,-70.225199,1,Walmart,52
44.117064,-70.225199,2,McDonald's,50
44.117064,-70.225199,3,Dunkin',43
42.00758,-87.885512,1,McDonald's,55
42.00758,-87.885512,2,Walmart,45
42.00758,-87.885512,3,Starbucks,45
42.00758,-87.885512,4,Walgreens,44
42.00758,-87.885512,1,McDonald's,58
42.00758,-87.885512,2,Starbucks,47
42.00758,-87.885512,3,Walgreens,47
42.00758,-87.885512,4,Target,45
28.225191,-81.643861,1,Walmart,63
28.225191,-81.643861,2,McDonald's,54
28.225191,-81.643861,3,Publix Super Markets,50
40.289839,-74.052506,1,Dunkin',49
40.289839,-74.052506,4,McDonald's,37
41.882245,-87.627096,1,Dunkin',52
41.882245,-87.627096,2,McDonald's,44
41.882245,-87.627096,3,Walgreens,42
41.882245,-87.627096,4,Walmart,37
41.903718,-87.628887,1,Starbucks,55
41.903718,-87.628887,2,McDonald's,48
41.903718,-87.628887,3,Walgreens,39
41.903718,-87.628887,4,Target,35
41.162399,-96.023319,1,Walmart,67
41.162399,-96.023319,2,McDonald's,54
41.162399,-96.023319,3,Target,46
41.162399,-96.023319,4,Starbucks,42
32.706112,-97.023444,1,Walmart,68
32.706112,-97.023444,2,Chick-fil-A,45
32.706112,-97.023444,4,Starbucks,42
39.001421,-84.652758,1,Kroger,67
39.001421,-84.652758,2,McDonald's,58
39.001421,-84.652758,3,Chick-fil-A,40
39.001421,-84.652758,4,Walmart,38
40.504303,-88.99499,1,McDonald's,73
40.504303,-88.99499,2,Walmart,58
32.831381,-96.706055,1,Walmart,55
32.831381,-96.706055,2,McDonald's,41
32.831381,-96.706055,4,Chick-fil-A,40
32.297147,-95.301814,2,Walmart,76
32.297147,-95.301814,4,McDonald's,44
41.709329,-93.580774,2,Walmart,62
41.709329,-93.580774,3,McDonald's,60
41.709329,-93.580774,4,Target,59
42.040255,-88.033702,1,McDonald's,45
42.040255,-88.033702,2,Walmart,44
42.040255,-88.033702,3,Target,43
42.040255,-88.033702,4,Starbucks,42
29.476264,-81.196193,1,McDonald's,59
29.476264,-81.196193,2,Walmart,56
29.476264,-81.196193,3,Target,53
29.476264,-81.196193,4,Chick-fil-A,47
42.541023,-83.785752,1,McDonald's,64
42.541023,-83.785752,2,Target,46
42.541023,-83.785752,4,Walmart,38
41.541791,-87.851342,1,McDonald's,64
41.541791,-87.851342,2,Starbucks,59
41.541791,-87.851342,3,Target,53
41.541791,-87.851342,4,Walgreens,41
42.232508,-87.942156,1,McDonald's,57
42.232508,-87.942156,2,Target,54
42.232508,-87.942156,3,Starbucks,49
42.232508,-87.942156,4,Walgreens,47
41.761787,-71.458961,1,Dunkin',60
41.761787,-71.458961,3,Target,46
41.761787,-71.458961,4,McDonald's,40
41.731278,-87.798503,1,McDonald's,61
41.731278,-87.798503,2,Walmart,50
41.731278,-87.798503,3,Walgreens,49
41.731278,-87.798503,4,Shell Oil,48
38.770636,-77.082257,1,McDonald's,66
38.770636,-77.082257,2,Walmart,56
38.770636,-77.082257,4,Shell Oil,44
34.860581,-82.269235,1,Walmart,69
34.860581,-82.269235,3,McDonald's,58
34.860581,-82.269235,4,Chick-fil-A,57
33.90828,-84.205692,1,Chick-fil-A,53
33.90828,-84.205692,2,Walmart,52
33.90828,-84.205692,4,McDonald's,42
40.781858,-74.191747,1,McDonald's,41
40.781858,-74.191747,2,Dunkin',40
38.923724,-77.052,1,Starbucks,53
38.923724,-77.052,2,McDonald's,53
38.923724,-77.052,3,Shell Oil,47
38.923724,-77.052,4,Chick-fil-A,39
42.925208,-72.289856,1,Dunkin',64
42.925208,-72.289856,2,Walmart,63
42.925208,-72.289856,3,McDonald's,54
27.387623,-82.458131,1,Walmart,64
27.387623,-82.458131,3,Target,58
27.387623,-82.458131,4,Publix Super Markets,48
39.37322,-76.542609,1,Walmart,50
39.37322,-76.542609,2,McDonald's,45
41.628867,-93.697242,2,Walmart,55
41.628867,-93.697242,3,McDonald's,55
40.888723,-74.252013,1,Dunkin',44
40.888723,-74.252013,2,Starbucks,40
40.888723,-74.252013,3,McDonald's,33
27.893203,-82.272344,1,Walmart,64
27.893203,-82.272344,2,McDonald's,60
27.893203,-82.272344,3,Chick-fil-A,55
25.699492,-80.295001,2,Starbucks,55
25.699492,-80.295001,3,McDonald's,53
33.002131,-96.767114,1,Walmart,74
33.002131,-96.767114,2,Starbucks,49
40.970011,-73.955166,1,Target,52
40.970011,-73.955166,2,Starbucks,45
40.970011,-73.955166,3,Dunkin',42
36.066717,-94.166102,1,Walmart,85
36.066717,-94.166102,2,Chick-fil-A,69
36.066717,-94.166102,4,Shell Oil,57
33.47224,-84.44279,1,Walmart,79
33.47224,-84.44279,2,Chick-fil-A,69
33.47224,-84.44279,3,McDonald's,61
27.785699,-82.728924,2,Walmart,52
27.785699,-82.728924,3,McDonald's,46
27.785699,-82.728924,4,Publix Super Markets,46
44.486767,-88.067502,2,McDonald's,58
44.486767,-88.067502,3,Walmart,55
44.486767,-88.067502,4,Shell Oil,55
44.166275,-93.951347,2,Walmart,53
44.166275,-93.951347,3,McDonald's,50
39.01417,-94.722623,2,Walmart,69
39.01417,-94.722623,3,McDonald's,69
43.677545,-70.329691,1,Dunkin',71
43.677545,-70.329691,2,McDonald's,58
43.677545,-70.329691,3,Walmart,54
43.677545,-70.329691,4,Target,44
40.70644,-74.404525,1,Dunkin',41
40.70644,-74.404525,3,Starbucks,38
40.70644,-74.404525,4,McDonald's,29
30.533099,-87.227575,1,Walmart,67
30.533099,-87.227575,2,McDonald's,59
30.533099,-87.227575,3,Chick-fil-A,57
30.533099,-87.227575,4,Shell Oil,57
26.648224,-80.146188,1,Walmart,60
26.648224,-80.146188,2,McDonald's,60
26.648224,-80.146188,3,Dunkin',52
26.648224,-80.146188,4,Publix Super Markets,48
26.706427,-80.159053,1,Walmart,37
26.706427,-80.159053,2,McDonald's,37
26.706427,-80.159053,3,Publix Super Markets,35
26.706427,-80.159053,4,Target,29
44.102683,-121.297711,1,Walmart,45
44.102683,-121.297711,2,McDonald's,40
44.102683,-121.297711,3,Starbucks,38
44.102683,-121.297711,4,Target,35
38.954862,-76.828428,1,McDonald's,62
38.954862,-76.828428,2,Chick-fil-A,50
38.954862,-76.828428,3,Walmart,44
38.954862,-76.828428,4,Shell Oil,44
41.97538,-87.745711,1,Starbucks,67
41.97538,-87.745711,2,McDonald's,60
41.97538,-87.745711,4,Target,46
38.977819,-76.487808,1,Chick-fil-A,50
38.977819,-76.487808,2,McDonald's,50
38.977819,-76.487808,3,Starbucks,39
41.828277,-71.400504,1,Walmart,48
41.828277,-71.400504,2,Dunkin',48
41.828277,-71.400504,4,McDonald's,39
41.470711,-90.479688,1,Walmart,67
41.470711,-90.479688,2,McDonald's,54
41.470711,-90.479688,4,Shell Oil,42
45.486854,-122.773631,1,Starbucks,60
45.486854,-122.773631,2,McDonald's,55
45.486854,-122.773631,4,Target,43
38.913366,-94.76154,2,Walmart,62
38.913366,-94.76154,3,McDonald's,61
38.913366,-94.76154,4,Target,49
41.05011,-74.061677,1,Starbucks,69
41.05011,-74.061677,2,Dunkin',59
38.869772,-76.847816,1,McDonald's,61
38.869772,-76.847816,3,Shell Oil,40
38.869772,-76.847816,4,Chick-fil-A,39
40.725679,-111.862008,1,Walmart,48
40.725679,-111.862008,2,McDonald's,43
40.725679,-111.862008,4,Starbucks,35
38.903111,-77.018867,1,McDonald's,44
38.903111,-77.018867,2,Starbucks,44
43.215367,-70.88011,1,Walmart,65
43.215367,-70.88011,2,Dunkin',43
43.215367,-70.88011,3,McDonald's,40
32.550226,-93.708781,1,Walmart,74
32.550226,-93.708781,3,Shell Oil,55
32.550226,-93.708781,4,McDonald's,51
32.550226,-93.708781,1,Walmart,70
32.550226,-93.708781,3,McDonald's,49
32.550226,-93.708781,4,Shell Oil,47
36.060356,-95.854742,2,Walmart,76
36.060356,-95.854742,3,McDonald's,61
40.939041,-98.382848,1,Walmart,78
40.939041,-98.382848,4,McDonald's,55
36.94279,-86.420952,1,Walmart,67
36.94279,-86.420952,2,McDonald's,65
36.94279,-86.420952,3,Shell Oil,57
